College_Name,College_ID,Branch_Name,Branch_ID,College_Branch_ID,Caste,Gender,Percentile,Rank,University_Category
"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",5330,Computer Engineering,533024510,5330-533024510,VJ,General,17.6622065,90556.0,State Level
"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",5330,Electronics and Telecommunication Engg,533037210,5330-533037210,EWS,General,15.6759808,91761.0,State Level
"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",5330,Electronics and Telecommunication Engg,533037210,5330-533037210,OBC,General,30.4266599,81290.0,State Level
"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",5330,Electronics and Telecommunication Engg,533037210,5330-533037210,Other,Female,29.8758635,82391.0,State Level
"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",5330,Electronics and Telecommunication Engg,533037210,5330-533037210,Other,General,4.6909399,98370.0,State Level
"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",5330,Electronics and Telecommunication Engg,533037210,5330-533037210,SC,General,44.5236882,70011.0,State Level
"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",5330,Information Technology,533024610,5330-533024610,EWS,General,79.0779419,31464.0,State Level
"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",5330,Information Technology,533024610,5330-533024610,NT1,General,21.1515665,87988.0,State Level
"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",5330,Information Technology,533024610,5330-533024610,NT2,General,51.1462048,64248.0,State Level
"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",5330,Information Technology,533024610,5330-533024610,NT3,General,51.1462048,64208.0,State Level
"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",5330,Information Technology,533024610,5330-533024610,OBC,Female,58.9803841,56022.0,State Level
"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",5330,Information Technology,533024610,5330-533024610,OBC,General,55.49804,59729.0,State Level
"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",5330,Information Technology,533024610,5330-533024610,Other,Female,68.9918585,44695.0,State Level
"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",5330,Information Technology,533024610,5330-533024610,Other,General,64.167253,49793.0,State Level
"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",5330,Information Technology,533024610,5330-533024610,SC,Female,21.170414,87834.0,State Level
"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",5330,Information Technology,533024610,5330-533024610,SC,General,22.0842248,87824.0,State Level
"PUNE VIDYARTHI GRIHAâ€™S COLLEGE OF ENGINEERING & SHRIKRUSHNA S. DHAMANKAR INSTITUTE OF MANAGEMENT, NASHIK",5330,Information Technology,533024610,5330-533024610,VJ,General,11.5274226,94539.0,State Level
"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana",1182,Civil Engineering,118219110,1182-118219110,EWS,General,53.6630133,61419.0,State Level
"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana",1182,Civil Engineering,118219110,1182-118219110,NT1,General,18.1708342,90133.0,State Level
"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana",1182,Civil Engineering,118219110,1182-118219110,OBC,General,4.1908609,98715.0,State Level
"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana",1182,Civil Engineering,118219110,1182-118219110,Other,Female,21.1515665,88037.0,State Level
"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana",1182,Civil Engineering,118219110,1182-118219110,Other,General,4.8427858,98283.0,State Level
"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana",1182,Civil Engineering,118219110,1182-118219110,TFWS,General,28.7742003,82958.0,State Level
"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana",1182,Civil Engineering,118219110,1182-118219110,VJ,General,9.7502204,95735.0,State Level
"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana",1182,Computer Science and Engineering,118224210,1182-118224210,EWS,General,12.3857612,94024.0,State Level
"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana",1182,Computer Science and Engineering,118224210,1182-118224210,NT1,General,37.6726418,75781.0,State Level
"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana",1182,Computer Science and Engineering,118224210,1182-118224210,NT2,General,28.7742003,82820.0,State Level
"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana",1182,Computer Science and Engineering,118224210,1182-118224210,OBC,Female,7.0794162,97076.0,State Level
"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana",1182,Computer Science and Engineering,118224210,1182-118224210,OBC,General,11.7954746,94414.0,State Level
"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana",1182,Computer Science and Engineering,118224210,1182-118224210,Other,Female,38.0490502,75179.0,State Level
"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana",1182,Computer Science and Engineering,118224210,1182-118224210,Other,General,12.3857612,94029.0,State Level
"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana",1182,Computer Science and Engineering,118224210,1182-118224210,SC,Female,2.3025981,99637.0,State Level
"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana",1182,Computer Science and Engineering,118224210,1182-118224210,SC,General,2.8411157,99359.0,State Level
"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana",1182,Computer Science and Engineering,118224210,1182-118224210,TFWS,General,68.3243751,45435.0,State Level
"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana",1182,Computer Science and Engineering,118224210,1182-118224210,VJ,General,17.0555392,91340.0,State Level
"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana",1182,Electrical Engineering,118229310,1182-118229310,NT2,General,1.2305955,100213.0,State Level
"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana",1182,Electrical Engineering,118229310,1182-118229310,OBC,General,3.690861,98909.0,State Level
"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana",1182,Electrical Engineering,118229310,1182-118229310,Other,Female,20.4100897,89223.0,State Level
"Padmashri Dr. V.B.  Kolte College of Engineering, Malkapur, Buldhana",1182,Electrical Engineering,118229310,1182-118229310,Other,General,4.5811042,98484.0,State Level
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",1119,Computer Science and Engineering,111924210,1119-111924210,EWS,General,40.2546574,73940.0,State Level
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",1119,Computer Science and Engineering,111924210,1119-111924210,NT1,General,45.1726604,69153.0,State Level
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",1119,Computer Science and Engineering,111924210,1119-111924210,NT2,General,2.4735167,99568.0,State Level
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",1119,Computer Science and Engineering,111924210,1119-111924210,NT3,General,32.7140844,79938.0,State Level
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",1119,Computer Science and Engineering,111924210,1119-111924210,OBC,Female,43.0893887,71322.0,State Level
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",1119,Computer Science and Engineering,111924210,1119-111924210,OBC,General,11.5274226,94606.0,State Level
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",1119,Computer Science and Engineering,111924210,1119-111924210,Other,Female,62.8388317,51974.0,State Level
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",1119,Computer Science and Engineering,111924210,1119-111924210,Other,General,51.1462048,64070.0,State Level
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",1119,Computer Science and Engineering,111924210,1119-111924210,SC,Female,2.5320445,99525.0,State Level
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",1119,Computer Science and Engineering,111924210,1119-111924210,SC,General,38.588067,74731.0,State Level
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",1119,Computer Science and Engineering,111924210,1119-111924210,TFWS,General,77.218543,34122.0,State Level
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",1119,Computer Science and Engineering,111924210,1119-111924210,VJ,General,34.2396221,78306.0,State Level
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",1119,Electronics and Telecommunication Engg,111937210,1119-111937210,Other,Female,6.02724,97672.0,State Level
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",1119,Electronics and Telecommunication Engg,111937210,1119-111937210,Other,General,2.2579735,99653.0,State Level
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",1119,Information Technology,111924610,1119-111924610,EWS,General,8.5417104,96235.0,State Level
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",1119,Information Technology,111924610,1119-111924610,NT1,General,19.7997548,89596.0,State Level
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",1119,Information Technology,111924610,1119-111924610,NT2,General,23.7053966,86166.0,State Level
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",1119,Information Technology,111924610,1119-111924610,NT3,General,48.3716233,66260.0,State Level
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",1119,Information Technology,111924610,1119-111924610,OBC,Female,5.2266938,98235.0,State Level
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",1119,Information Technology,111924610,1119-111924610,OBC,General,26.7344905,84485.0,State Level
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",1119,Information Technology,111924610,1119-111924610,Other,Female,25.9807928,85159.0,State Level
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",1119,Information Technology,111924610,1119-111924610,Other,General,37.427407,76303.0,State Level
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",1119,Information Technology,111924610,1119-111924610,SC,General,30.1705757,82069.0,State Level
"Paramhansa Ramkrishna Maunibaba Shikshan Santha's , Anuradha Engineering College, Chikhali",1119,Information Technology,111924610,1119-111924610,TFWS,General,68.5685433,44829.0,State Level
"Peoples Education Society's College of Engineering, Aurangabad",2134,Computer Science and Engineering,213424210,2134-213424210,EWS,General,63.6974316,50832.0,State Level
"Peoples Education Society's College of Engineering, Aurangabad",2134,Computer Science and Engineering,213424210,2134-213424210,NT1,General,34.2396221,78445.0,State Level
"Peoples Education Society's College of Engineering, Aurangabad",2134,Computer Science and Engineering,213424210,2134-213424210,NT2,Female,55.49804,59771.0,State Level
"Peoples Education Society's College of Engineering, Aurangabad",2134,Computer Science and Engineering,213424210,2134-213424210,NT2,General,27.003282,83969.0,State Level
"Peoples Education Society's College of Engineering, Aurangabad",2134,Computer Science and Engineering,213424210,2134-213424210,NT3,General,30.3311258,81520.0,State Level
"Peoples Education Society's College of Engineering, Aurangabad",2134,Computer Science and Engineering,213424210,2134-213424210,OBC,Female,30.3004877,81797.0,State Level
"Peoples Education Society's College of Engineering, Aurangabad",2134,Computer Science and Engineering,213424210,2134-213424210,OBC,General,41.6222736,72330.0,State Level
"Peoples Education Society's College of Engineering, Aurangabad",2134,Computer Science and Engineering,213424210,2134-213424210,Other,Female,56.6347972,58061.0,State Level
"Peoples Education Society's College of Engineering, Aurangabad",2134,Computer Science and Engineering,213424210,2134-213424210,Other,General,58.8127327,56299.0,State Level
"Peoples Education Society's College of Engineering, Aurangabad",2134,Computer Science and Engineering,213424210,2134-213424210,SC,Female,47.8943798,66956.0,State Level
"Peoples Education Society's College of Engineering, Aurangabad",2134,Computer Science and Engineering,213424210,2134-213424210,SC,General,41.1346317,73105.0,State Level
"Peoples Education Society's College of Engineering, Aurangabad",2134,Computer Science and Engineering,213424210,2134-213424210,ST,General,33.9863671,78629.0,State Level
"Peoples Education Society's College of Engineering, Aurangabad",2134,Computer Science and Engineering,213424210,2134-213424210,TFWS,General,75.7188332,36161.0,State Level
"Peoples Education Society's College of Engineering, Aurangabad",2134,Computer Science and Engineering,213424210,2134-213424210,VJ,General,48.9793798,65338.0,State Level
"Peoples Education Society's College of Engineering, Aurangabad",2134,Electronics and Computer Engineering,213484410,2134-213484410,EWS,General,38.0490502,75292.0,State Level
"Peoples Education Society's College of Engineering, Aurangabad",2134,Electronics and Computer Engineering,213484410,2134-213484410,OBC,General,20.6367804,88301.0,State Level
"Peoples Education Society's College of Engineering, Aurangabad",2134,Electronics and Computer Engineering,213484410,2134-213484410,Other,Female,6.7188485,97382.0,State Level
"Peoples Education Society's College of Engineering, Aurangabad",2134,Electronics and Computer Engineering,213484410,2134-213484410,Other,General,17.6907495,90227.0,State Level
"Peoples Education Society's College of Engineering, Aurangabad",2134,Electronics and Computer Engineering,213484410,2134-213484410,SC,Female,18.2274908,89992.0,State Level
"Peoples Education Society's College of Engineering, Aurangabad",2134,Electronics and Computer Engineering,213484410,2134-213484410,SC,General,12.7043318,93800.0,State Level
"Peoples Education Society's College of Engineering, Aurangabad",2134,Electronics and Computer Engineering,213484410,2134-213484410,TFWS,General,51.9482809,63058.0,State Level
"Peoples Education Society's College of Engineering, Aurangabad",2134,Electronics and Computer Engineering,213484410,2134-213484410,VJ,General,4.2183232,98643.0,State Level
Phaltan Education Society's College of Engineering Thakurki Tal- Phaltan Dist-Satara,6766,Computer Engineering,676624510,6766-676624510,EWS,General,67.7749226,46416.0,State Level
Phaltan Education Society's College of Engineering Thakurki Tal- Phaltan Dist-Satara,6766,Computer Engineering,676624510,6766-676624510,NT2,General,5.6666494,97870.0,State Level
